id,name,route_code,route_name,lat,long
3728164,قزوين - معلم کلايه,153123,قزوين - معلم کلايه,36.322019,50.147495
9000028,,153134,آزادراه قزوين - کرج (1کيلومتر به عوارضي 1 قزوين),36.2562132,50.1025808
3728165,آزادراه کنارگذر زنجان - قزوين (بعد از عوارضي 3),153135,آزادراه کنارگذر زنجان - قزوين (بعد از عوارضي 3),36.2751,49.9362
3728166,آزادراه قزوين - آبيک (عوارضي 1 قزوين),153136,آزادراه قزوين - آبيک (عوارضي 1 قزوين),36.251596,50.119757
3728166,آزادراه قزوين - آبيک (عوارضي 1 قزوين),153137,آزادراه قزوين - آبيک,36.251596,50.119757
3728168,شهر صنعتي البرز - آبيک (قبل از عوارضي2),153138,شهر صنعتي البرز - آبيک (قبل از عوارضي2),36.248493,50.117844
3728169,رمپ پل حسين آباد (ورودي به آزادراه رشت),153139,آزادراه قزوين - رشت (عوارضي حسين آباد),36.317916,49.796943
3728170,قزوين - بهرام آباد,153140,قزوين - بهرام آباد,36.361772,50.063215
3728171,آوج - رزن (سلطانبلاغ),153141,آوج - رزن (سلطانبلاغ),35.532653,49.184241
3728172,جاده قديم رشت - قزوين (لوشان - کوهين),153151,جاده قديم رشت - قزوين (لوشان - کوهين),36.37844,49.63268
3728173,جاده قديم کرج - قزوين (آبيک - قزوين),153153,جاده قديم کرج - قزوين (آبيک - قزوين),36.0568,50.490222
3728174,آزادراه زنجان - قزوين (مرز استان - تاکستان),153154,آزادراه زنجان - قزوين (مرز استان - تاکستان),36.050436,49.590256
3728175,آزادراه رشت - قزوين (محمودآباد - قزوين),153155,آزادراه رشت - قزوين (محمودآباد - قزوين),36.3042,49.89113
3728176,آزادراه رشت - قزوين (کوهين - محمودآباد),153156,آزادراه رشت - قزوين (کوهين - محمودآباد),36.34214,49.70633
3728177,آزادراه رشت - قزوين (مرز استان - کوهين),153157,آزادراه رشت - قزوين (مرز استان - کوهين),36.403318,49.500439
3728178,آزادراه کرج - قزوين (عوارضي 2 قزوين),153160,آزادراه کرج - قزوين (عوارضي 2 قزوين),36.241404,50.151383
3728179,آزادراه کرج - قزوين (آبيک),153161,آزادراه کرج - قزوين (آبيک),36.073435,50.474117
3728180,آزادراه زنجان - قزوين (اقباليه) (متناظر توزين),153162,آزادراه زنجان - قزوين (اقباليه) (متناظر توزين),36.23419,49.90283
3728181,آزادراه زنجان - قزوين (تاکستان),153163,آزادراه زنجان - قزوين (تاکستان),36.106241,49.725233
3728182,آزادراه کرج - قزوين (3کيلومتر بعد از عوارضي1 قزوين),153164,آزادراه کرج - قزوين (3کيلومتر بعد از عوارضي1 قزوين),36.26195,50.08537
3728183,جاده قديم کرج - قزوين (بيدستان),153165,جاده قديم کرج - قزوين (بيدستان),36.230545,50.108038
3728184,آزادراه زنجان - قزوين (کنارگذر قزوين),153172,آزادراه زنجان - قزوين (کنارگذر قزوين),36.325704,50.010816
3728185,معلم کلايه - قزوين,153173,معلم کلايه - قزوين,36.322019,50.147495
9000029,,153184,آزادراه کرج - قزوين (1کيلومتر بعد از عوارضي 1 قزوين),36.2562132,50.1025808
3728186,آزادراه قزوين - زنجان (قبل از عوارضي3),153185,آزادراه قزوين - زنجان (قبل از عوارضي3),36.275092,49.935808
3728187,آزادراه آبيک - قزوين (عوارضي 1 قزوين),153186,آزادراه آبيک - قزوين (عوارضي 1 قزوين),36.251596,50.119757
3728188,آزادراه کنارگذر قزوين - زنجان (بعد از عوارضي 2),153187,آزادراه کنارگذر قزوين - زنجان (بعد از عوارضي 2),36.2493,50.1156
3728189,رمپ پل حسين آباد (ورودي به جاده قديم قزوين),153189,رمپ پل حسين آباد (ورودي به جاده قديم قزوين),36.322728,49.79711
3728190,بهرام آباد - قزوين,153190,بهرام آباد - قزوين,36.361772,50.063215
3728191,رزن - آوج (سلطانبلاغ),153191,رزن - آوج (سلطانبلاغ),35.532653,49.184241
3728192,قزوين - بوئين‌زهرا,153201,قزوين - بوئين‌زهرا,36.08938,50.04681
3729450,بوئين زهرا - ساوه,153202,بوئين زهرا - ساوه,35.339967,50.249231
3728194,بوئين‌زهرا - دانسفهان,153207,بوئين‌زهرا - دانسفهان,35.772946,50.028825
3728195,تاکستان - دانسفهان,153208,تاکستان - دانسفهان,35.9736,49.7221
3728196,بوئين زهرا - اشتهارد,153221,بوئين زهرا - اشتهارد,35.751763,50.205816
3728197,بوئين‌زهرا - قزوين,153251,بوئين‌زهرا - قزوين,36.02304,50.06856
3729437,ساوه - بوئين زهرا,153252,ساوه - بوئين زهرا,35.339967,50.249231
3728199,دانسفهان - بوئين‌زهرا (متناظر توزين),153257,دانسفهان - بوئين‌زهرا (متناظر توزين),35.772946,50.028825
3728200,دانسفهان - تاکستان,153258,دانسفهان - تاکستان,35.9736,49.7221
3728201,اشتهارد - بوئين زهرا,153271,اشتهارد - بوئين زهرا,35.751763,50.205816
3728202,جاده قديم قزوين - تاکستان (کهک - تاکستان),153301,جاده قديم قزوين - تاکستان (کهک - تاکستان),36.102837,49.73602
3728203,خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج),153303,خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج),35.82533,49.40257
3728204,جاده قديم تاکستان - ابهر (تاکستان - ضياآباد),153306,جاده قديم تاکستان - ابهر (تاکستان - ضياآباد),36.022719,49.605789
3728205,تاکستان - خرمدشت,153307,تاکستان - خرمدشت,35.9818,49.56918
3728206,"عوارضي آزادراه قزوين،زنجان - تاکستان (مجموع گيت ها)",153309,"عوارضي آزادراه قزوين،زنجان - تاکستان (مجموع گيت ها)",36.073899,49.679402
3728207,خرمدشت - ضياآباد,153310,خرمدشت - ضياآباد,35.9684051,49.4822552
3728208,ضياآباد - نيکوييه (نيکوييه),153311,ضياآباد - نيکوييه (نيکوييه),36.1681246,49.4589568
3728209,جاده قديم تاکستان - قزوين (تاکستان - کهک),153351,جاده قديم تاکستان - قزوين (تاکستان - کهک),36.102837,49.73602
3728210,آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد),153353,آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد),35.82533,49.40257
3728211,جاده قديم ابهر - تاکستان (ضياآباد - تاکستان),153356,جاده قديم ابهر - تاکستان (ضياآباد - تاکستان),36.022719,49.605789
3728212,خرمدشت - تاکستان,153357,خرمدشت - تاکستان,35.9818,49.56918
3728213,"عوارضي تاکستان - آزادراه قزوين،زنجان (مجموع گيت ها)",153359,"عوارضي تاکستان - آزادراه قزوين،زنجان (مجموع گيت ها)",36.073899,49.679402
3728214,ضياآباد - خرمدشت,153360,ضياآباد - خرمدشت,35.9684051,49.4822552
3728215,نيکوييه - ضياآباد (نيکوييه),153361,نيکوييه - ضياآباد (نيکوييه),36.1681246,49.4589568
3728216,آبيک- زياران,153402,آبيک- زياران,36.107701,50.507912
3728217,آبيک - طالقان,153403,آبيک - طالقان,36.115746,50.654728
3728218,آزادراه آبيک - چرم شهر (آبيک),153404,آزادراه آبيک - چرم شهر (آبيک),36.0664,50.45559
9000030,,153405,قشلاق - خاکعلي,36.0626992,50.3457069
3728219,زياران- آبيک,153452,زياران- آبيک,36.107701,50.507912
3728220,طالقان - آبيک,153453,طالقان - آبيک,36.115746,50.654728
3728221,آزادراه چرم شهر - آبيک (آبيک),153454,آزادراه چرم شهر - آبيک (آبيک),36.0664,50.45559
9000031,,153455,خاکعلي - قشلاق,36.0626992,50.3457069
3728222,ساري - کياسر (شکتا),163101,ساري - کياسر,36.456964,53.104884
3728223,ساري - قائمشهر,163102,ساري - قائمشهر,36.509989,52.950857
3728224,ساري - نکا,163103,ساري - نکا,36.613027,53.2347599
3728225,خزرآباد - ساري,163104,خزرآباد - ساري,36.645156,53.071419
3728226,ساري - جويبار,163105,ساري - جويبار,36.5709,53.0134
3728227,سمنان - کياسر,163106,سمنان - کياسر,36.218744,53.655884
3728228,فيروزکوه - قائمشهر (گدوک - ورسک),163107,فيروزکوه - قائمشهر (گدوک - ورسک),35.880155,52.965217
9000032,,163109,ساري - کياسر (امره),36.4178895,53.1457132
3728229,ساري - کياسر (گرماب),163110,ساري - کياسر (گرماب),36.3429,53.3581
3728230,ساري - کياسر (کياده),163111,ساري - کياسر (کياده),36.2671,53.4578
3728231,کياسر - ساري (شکتا),163151,کياسر - ساري,36.456964,53.104884
3728232,قائمشهر - ساري,163152,قائمشهر - ساري,36.509989,52.950857
3728233,نکا - ساري (متناظر توزين),163153,نکا - ساري (متناظر توزين),36.613027,53.2347599
3728234,ساري - خزرآباد,163154,ساري - خزرآباد,36.645156,53.071419
3728235,جويبار - ساري,163155,جويبار - ساري,36.5709,53.0134
3728236,کياسر - سمنان,163156,کياسر - سمنان,36.218744,53.655884
3728237,قائمشهر - فيروزکوه (ورسک - گدوک),163157,قائمشهر - فيروزکوه (ورسک - گدوک),35.880155,52.965217
9000033,,163159,تاکام - هولار,36.3828033,53.1662321
3728238,کياسر - ساري (گرماب),163160,کياسر - ساري (گرماب),36.3429,53.3581
3728239,کياسر - ساري (کياده),163161,کياسر - ساري (کياده),36.2671,53.4578
3728240,بابل - آمل,163201,بابل - آمل (بزرگراه),36.476201,52.442165
3728241,جاده قديم بابل - آمل,163203,جاده قديم بابل - آمل,36.443687,52.514334
3728242,گتاب - بابل,163204,گتاب - بابل,36.48106,52.66385
3728243,آمل - محمودآباد,163205,آمل - محمودآباد,36.596607,52.279523
3728244,بابلسر - زرگرشهر,163206,بابلسر - زرگرشهر,36.551742,52.58363
3728245,رودهن - آمل (پارک جنگلي آمل - آمل) (متناظر توزين),163207,رودهن - آمل (پارک جنگلي آمل - آمل),36.360137,52.359785
3728246,رودهن - آمل (پلور - گزنک),163208,رودهن - آمل (پلور - گزنک),35.895536,52.209672
3728247,آمل - رودهن (پارک جنگلي - سه راه سنگچال),163212,آمل - رودهن (پارک جنگلي-سه راه سنگچال),36.30353,52.36776
3728248,آمل - رودهن (سه راه سنگچال - شاه زيد),163213,آمل - رودهن (سه راه سنگچال - شاه زيد),36.22428,52.361221
3728249,آمل - رودهن (شاه زيد - سه راه بلده),163214,آمل - رودهن (شاه زيد - سه راه بلده),36.150953,52.360456
3728250,آمل - رودهن (سه راه بلده - پنجاب),163215,آمل - رودهن (سه راه بلده - پنجاب),36.092516,52.262528
3728251,آمل - رودهن (پنجاب - گزنک),163216,آمل - رودهن (پنجاب - گزنک),35.967569,52.272535
3728252,رودهن -آمل ( امامزاده هاشم- پلور),163221,رودهن -آمل ( امامزاده هاشم- پلور),35.827483,52.032229
3728253,بهنمیر--جویبار,163237,بهنمیر--جویبار,36.702176,52.821936
